outcome,pred_fog,G1,G2,G3,G4,G5
correct-reject,0.0050077033,-0.0690317708291728,-0.046529546124754725,0.04407510627622528,0.05768392568373446,-0.029583520634171127
correct-reject,0.13130455,-0.07151456884723786,-0.07079835289971914,0.0013207256533750503,0.29049268029425507,-0.06658944282881205
correct-reject,0.61564094,-0.2366563374126111,0.03954058484626387,0.1709675433563889,0.4951727622946805,0.09822287828713888
false-alarm,0.9985104,0.1318378962931429,0.004816577663559557,0.14843466060488292,0.5173901767218929,0.1476375800883829
correct-reject,0.000120074175,-0.008520335838560203,-0.01290622747657728,-0.0099826288056802,-0.008336122833399368,-0.008528119673921865
correct-reject,1.1285072e-05,-0.0462022449884975,-0.004157144393545416,-0.000979184354809875,-0.0009495018746952647,0.0039058669834091415
correct-reject,0.005433265,-0.012043353701099014,-0.012180284376930677,-0.010885064697458185,-0.012700964951109681,0.004849424098458652
correct-reject,0.092532165,-0.03694632294982612,0.0003593845449155475,0.0021653356271072143,0.019199311632007214,0.05936094751765721
correct-reject,0.00013617001,-0.009140393532156383,-0.009532865407058546,-0.010616785811931383,-0.00953773617913705,-0.009429557697855553
correct-reject,1.8865992e-06,-0.009694800457323016,-0.009693006872748851,-0.00974211723703952,-0.009485946156795768,-0.009775747904231767
correct-reject,0.0005990769,-0.023830592499936472,-0.011499429881233923,-0.018736571700011462,-0.010450324954048087,0.016722487407091036
correct-reject,6.837767e-05,-0.010635602706944783,-0.009329241314861451,-0.010301002742468951,-0.014546242041931449,-0.003513019821932282
correct-reject,4.419036e-08,-0.00970565545132434,-0.009696624963578027,-0.009685326352627846,-0.009679651915917778,-0.009626205744690922
correct-reject,2.828172e-06,-0.008910071183594328,-0.013435496563555667,-0.008997705429163916,-0.008695747182686998,-0.008351658269138001
correct-reject,0.004944695,-0.07730154743076235,0.027552807691870986,-0.026159933468896605,-0.022585502756845843,0.055045362336494895
correct-reject,0.0003237135,-0.06301882832028062,0.0026510863463860557,-0.0797260420990306,-0.09446093709210687,0.18648492653689314
correct-reject,0.0001987288,-0.008629378078233082,-0.008590554383298749,-0.010368924543582085,-0.011061441078279584,-0.009544481544745416
miss,0.015932977,-0.0031060286606657155,-0.02345879683102063,-0.0033750709231388813,-0.00031090310757755013,-0.002209732105736133
correct-reject,0.2562463,-0.01670739880975445,-0.012824656608071118,0.04988972859901221,0.059025403102928885,0.12846971508774555
correct-reject,0.00014559895,-0.014270307931711116,-0.011071842826952782,-0.013958363472461113,-0.013371029121419447,0.0044236337244055535
correct-reject,1.0718612e-06,-0.00854512566214827,-0.011894038042760765,-0.010034880439665182,-0.008964707037924517,-0.008953687445640181
correct-reject,3.9013476e-06,-0.010164733933281917,-0.010918490013872798,-0.010209190184020245,-0.00616624208812538,-0.010930952408838578
correct-reject,1.982435e-06,-0.009769349541939448,-0.009889251029768618,-0.010131857970639448,-0.01026830949528528,-0.008332760590506116
correct-reject,6.0272896e-06,-0.0039388932542987285,-0.011929944223582059,-0.01869849327787373,-0.00515665932743567,-0.008663488544948724
correct-reject,6.78385e-06,-0.008475792633245278,-0.00930734889169945,-0.010168297106732782,-0.010267585295645284,-0.010167704700816117
correct-reject,7.47945e-06,-0.004734906731891283,-0.010943974144917282,-0.01090643551737245,-0.010862422412176451,-0.01093828982178145
correct-reject,0.0002631751,-0.014511477693299612,-0.003076218064037112,-0.014180982179551245,-0.014270672700158029,-0.002090982991092911
correct-reject,0.000745378,-0.009655298899137866,-0.009444425262441533,-0.010125824370049325,-0.009460542695094037,-0.008962039401416159
correct-reject,1.1770879e-06,-0.009669344348672828,-0.009689291104935993,-0.00970043373581606,-0.00965389122661705,-0.009679368212096978
correct-reject,1.9708386e-07,-0.008074135622697784,-0.010077363726738248,-0.010106430820339801,-0.010044035216633744,-0.010091346241729339
correct-reject,0.00014651997,-0.010031193988432958,-0.00887434500773426,-0.012455076166602044,-0.010820319568278362,-0.006066053897091293
correct-reject,1.3772152e-05,-0.009686808043746616,-0.00975308317682745,-0.010205850089796617,-0.009840641442613285,-0.008893325875154949
correct-reject,1.5981961e-05,-0.00919139168975858,-0.009291647188496415,-0.00995725019286475,-0.00997483041578475,-0.009962389141234419
correct-reject,7.673101e-09,-0.00940259580919658,-0.00974632174168447,-0.009726874117249965,-0.009754021487181927,-0.00976368780282597
correct-reject,0.0007308473,-0.018449483134060692,-0.020455098284960695,-0.01765324479353008,0.004816499590574305,0.004078664993838255
miss,0.0004967111,0.0209471109178862,0.001238508743629532,0.013938974702975414,-0.07976556640860548,-0.004255825584024585
correct-reject,3.0673607e-05,-0.009255608205677283,-0.00923320979205978,-0.009669343507241447,-0.009729919146363118,-0.010474727976797285
correct-reject,0.00059409585,-0.009392218099651208,-0.009922130146747045,-0.008707092368338474,-0.009848415753855373,-0.009929556259546808
correct-reject,0.002276386,-0.028896034089918282,-0.02970143000875745,-0.02874763989863495,0.005891053432496716,0.03533692793667505
correct-reject,0.035351988,0.013758239915077883,-0.08593844668913045,0.003597503800297058,0.011292969978052882,0.04424821236756372
correct-reject,1.5496726e-05,-0.009976386847244218,-0.010220022323230049,-0.009294553842164387,-0.00929846121618505,-0.009588584399315217
correct-reject,4.044064e-05,-0.008692572268536487,-0.009997305015524965,-0.009909492080384896,-0.00981428018783246,-0.009939459075860115
correct-reject,0.0061696735,-0.013308774888782104,-0.011359945395148436,-0.012410698511806765,-0.013963111752382016,0.008818695919980402
correct-reject,0.0009868987,-0.00976468792235895,-0.009697438544088116,-0.010225800588402282,-0.015123242352157281,-0.002595440221132283
correct-reject,1.0266998e-06,-0.009300030127118605,-0.009772190021087732,-0.009775814300619067,-0.009776161740292041,-0.009768282439021465
correct-reject,4.312026e-06,-0.006610517284705664,-0.010550634466308554,-0.010338110321050495,-0.010334982768522972,-0.01055495378755123
correct-reject,0.009228002,0.012684916899201804,0.002836687803124722,-0.050135291471958617,-0.05029899205645861,0.0457471721979518
correct-reject,0.47858042,0.17837242104559556,-0.19514625638945446,0.06517829203404554,0.3061675178996289,0.07561493678204556
correct-reject,1.7102797e-05,-0.009348219942617217,-0.011262504750978883,-0.009772039279367383,-0.0066723451644463815,-0.011321299490729053
correct-reject,2.2455239e-05,-0.00907303275025117,-0.009830663061822759,-0.009923920813962137,-0.009703798446527755,-0.009839593555575094
correct-reject,0.0001273102,-0.007564993148796282,-0.018663913946104622,-0.019969133871602117,-0.002608736400672949,0.0005405787390370519
correct-reject,2.4021263e-05,-0.005466208515901031,-0.010653439566963668,-0.007652873765615338,-0.01086647815126534,-0.013730508628393529
correct-reject,3.5718702e-07,-0.009652234997368128,-0.009651083786767243,-0.00967908473436982,-0.009705965422800576,-0.00970478268683315
correct-reject,4.0596472e-08,-0.009570447354292126,-0.010244141145343858,-0.009579790820636062,-0.009389437315669517,-0.009609651392197346
correct-reject,3.1088926e-05,-0.04254893648919732,-0.0432670175775719,-0.04316535475916632,0.03744100376258311,0.043177896435213525
correct-reject,9.752413e-07,-0.01009586223868418,-0.009562418361792238,-0.01014172191664787,-0.009668045185354513,-0.00892448592566011
correct-reject,8.632206e-08,-0.009675153430719481,-0.009679992604500103,-0.009681152109222485,-0.009677359693705565,-0.009679764489991277
correct-reject,3.944732e-07,-0.009670055632144047,-0.009681100050467012,-0.009681887469288048,-0.009680363690359878,-0.00967970778587994
correct-reject,0.00056062767,-0.01014021561916624,-0.00933738357215392,-0.010482792663378067,-0.00894276567352142,-0.008929723099919266
correct-reject,1.7246237e-05,-0.010028812743903836,-0.00872399779626558,-0.010684742210637916,-0.010605366460924583,-0.008333389416407
correct-reject,1.1890465e-05,-0.004909394717149759,-0.010762765105716493,-0.01105209828659574,-0.010749168001299157,-0.010908182517377758
correct-reject,5.987034e-08,-0.00925129629847852,-0.009648409016189933,-0.009810841661849852,-0.009840860498980267,-0.00984204125264035
correct-reject,3.4912525e-06,-0.009601427211591183,-0.009651503695422932,-0.009634866127238267,-0.009873239181739686,-0.00962898241214685
correct-reject,2.483205e-05,-0.007249896902347784,-0.010828672844429447,-0.010897733437291949,-0.009268725954172786,-0.010123679489896948
correct-reject,1.0829684e-06,-0.00964089643289857,-0.009695601617129236,-0.009705892106482256,-0.009657623630207765,-0.009692414841421085
correct-reject,6.926415e-06,-0.00958667708066284,-0.009990077990487685,-0.009596274352141058,-0.009553241479708985,-0.009660307725138342
correct-reject,0.0023190824,0.00807658555730405,-0.06708685051145429,0.004028930883404051,0.0012274146004282189,0.007679492842179047
correct-reject,0.0027944618,-8.859225253676577e-05,-0.0075842369010301015,-0.01787086845197343,-0.01693220847979685,-0.003123140542801766
correct-reject,4.7207803e-05,-0.009354707699873363,-0.00974664915616564,-0.009745532947874213,-0.009749111519675733,-0.009750307304549961
correct-reject,4.0010258e-07,-0.009677803950566503,-0.00967867215350065,-0.009678912248818063,-0.009679042272336588,-0.009678678002917102
correct-reject,3.4012182e-06,-0.009674184457488693,-0.00968154690491428,-0.00967598780613968,-0.009676194833752759,-0.0096821946258435
correct-reject,8.32064e-05,-0.009667471715642667,-0.009659946904520296,-0.009661562321202482,-0.009661240177219173,-0.00966008750955429
correct-reject,2.9662642e-05,-0.009672791119105842,-0.009673315310196873,-0.009673608233084517,-0.009672358988685752,-0.009671734977065923
correct-reject,1.2054362e-06,-0.009678602807866319,-0.009678617036999241,-0.009678622871547042,-0.00967803135798137,-0.00967842455374494
correct-reject,3.474071e-06,-0.009640305839777383,-0.009644651470340005,-0.00981646323234459,-0.009644183340911269,-0.009644434744765664
correct-reject,0.000109627064,-0.009403039543987747,-0.011810247115776917,-0.009766093745349085,-0.008656055683549081,-0.008648445539476083
correct-reject,0.00014653243,-0.023066338045249414,-0.017511549028602087,-0.0025642814910470002,-0.0025501892210809144,-0.0025546188421595004
correct-reject,2.2665472e-06,-0.009675229111696982,-0.009680405219939939,-0.009682345244171558,-0.009673470173243586,-0.00967978887908685
correct-reject,3.3518596e-10,-0.009679662055550894,-0.00967831180033861,-0.009678166859538472,-0.0096808317227601,-0.00967653585495084
correct-reject,1.10819414e-07,-0.009731236080402553,-0.009674851248097634,-0.00967651935764762,-0.009638109884391082,-0.009672681057600026
correct-reject,6.122458e-07,-0.009654740640565538,-0.009663333710421215,-0.00966432981714058,-0.00966642621193172,-0.009744066248079858
correct-reject,3.290253e-05,-0.010255854839462685,-0.009420163112912838,-0.009846825348244164,-0.009408316325796588,-0.009429449001722642
miss,0.046567436,0.01640210380738638,0.006720113641286384,-0.008716444112917785,0.010747893017969717,-0.026979738981863614
miss,0.04583862,0.04562362544912221,-0.026334531837669442,-0.030100697165819444,0.03672632165054722,-0.028469606724319453
correct-reject,3.295328e-05,-0.006344256343074651,-0.006326858882795649,-0.013022955746454987,-0.011298017202211151,-0.011368420453602486
correct-reject,0.0013671153,-0.006236394559038324,-0.0194690137667304,-0.006885162149803684,-0.0075287422548225725,-0.006907080897743929
miss,0.0047169365,0.01615298320808472,0.020902317494372217,-0.003120259464969447,-0.0029248485658777803,-0.07468676429974863
miss,0.20598435,0.042010787173378056,0.025781309243040555,0.009034728426086385,0.04157758112562806,0.03918643540372806
correct-reject,0.00023452727,-0.0074123691251491205,-0.010125231519551955,-0.010235093296740772,-0.010122496889765293,-0.010263790796931774
correct-reject,0.00018210389,-0.009819797230387516,-0.0094483465963171,-0.009929063076237934,-0.009534272997042183,-0.009479924728154183
correct-reject,0.05194151,0.0761361081982499,-0.2279712374332068,0.05392716907388321,0.08314167702718489,0.018314284505749887
miss,0.15059236,-0.026608590525686614,-0.03765769261293661,0.006230888502813378,0.0785413209349659,0.08169292507270505
correct-reject,0.0054410473,-0.006959046925792224,-0.014517276314767277,-0.007734849518021577,-0.006695054677621441,-0.007046234191936394
correct-reject,0.0014125853,-0.008967204524912339,-0.010329923232547758,-0.010663644714372757,-0.007834266711652044,-0.009185884444654008
correct-reject,0.029850913,-0.011612418646231616,-0.008592324675055949,-0.013558423072389284,0.004548709756578718,0.010671861008959218
correct-reject,0.00021500845,-0.01590154568104917,-0.01581678488888318,-0.01580089741478317,-0.01583845764336884,0.01517918499994545
correct-reject,1.0660226e-07,-0.009689257025408592,-0.009673224765484602,-0.009679781225418353,-0.009678742997969282,-0.009672395613858084
correct-reject,6.412378e-08,-0.00967926291321676,-0.009679530991186147,-0.009679424142118932,-0.0096760432735146,-0.009679183208102474
correct-reject,3.4568063e-06,-0.009703236645143611,-0.00965117149498641,-0.009694144945397797,-0.009696374508170706,-0.009645121034440393
correct-reject,1.6027712e-06,-0.009664700311176316,-0.009632981397953924,-0.009758148001022563,-0.009690128734597642,-0.009645950183388477
correct-reject,9.27064e-05,-0.006911133449792091,-0.010239153076521998,-0.010668162317789677,-0.010242689175311164,-0.01023967060872399
correct-reject,0.0011360429,-0.009400165134223457,-0.009423852852709655,-0.009517378873373346,-0.009432840117462588,-0.00948322865036987
correct-reject,0.061334424,0.02127044881425355,0.01793852352748355,-0.03134189077362979,0.022741870397333552,-0.01766803659357978
correct-reject,0.03068779,-0.0018777878500705154,-0.007146454724138852,-0.002200279213295347,-0.0020002478813805173,-0.004480948959253682
correct-reject,1.9170866e-05,-0.009692320565737728,-0.009696220821096566,-0.009696140047580916,-0.009699355339903145,-0.009590271853820562
correct-reject,1.8121516e-07,0.034814856845743015,-0.020818213982723696,-0.020759748310160333,-0.020817242705580042,-0.020812979475417877
correct-reject,6.466765e-08,-0.0077069362332130706,-0.010121295249870012,-0.010162812471658487,-0.010221543442149929,-0.01018085653124741
correct-reject,7.629568e-09,-0.009634710981448582,-0.00970119924985238,-0.009720922598542974,-0.009639159050567982,-0.00969750911772699
correct-reject,2.1356572e-10,-0.009678935254256966,-0.009678856266928859,-0.009678754157418848,-0.009678882906552137,-0.009678079828982108
correct-reject,2.0283626e-09,-0.009678720819356999,-0.009679842866684073,-0.009679819058640514,-0.009679766794380911,-0.009675357059076415
correct-reject,4.8145275e-06,-0.009881649741313074,-0.009762039220350762,-0.009774128416394579,-0.009303680236518263,-0.009667201013562237
correct-reject,7.927802e-06,-0.009711669155869337,-0.009687846673831735,-0.009667947346593176,-0.009649151510992042,-0.009668963940852615
